task_id	name	status	exit	realtime	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar
155	PULL_FASTAS (OV035715.1)	COMPLETED	0	769ms	21.5%	0.5%	18.4 MB	1.2 GB	18.4 MB	1.2 GB	694 KB	53.4 KB
156	PULL_FASTAS (OW464285.1)	COMPLETED	0	844ms	17.8%	0.5%	19.5 MB	1.2 GB	19.5 MB	1.2 GB	686.6 KB	51.7 KB
160	PULL_FASTAS (OW509669.1)	COMPLETED	0	923ms	15.2%	0.5%	18.6 MB	1.1 GB	18.6 MB	1.2 GB	692.7 KB	53.1 KB
170	PULL_FASTAS (MZ015105.1)	COMPLETED	0	818ms	22.0%	0.5%	19.3 MB	1.1 GB	19.3 MB	1.2 GB	686.7 KB	82.6 KB
157	PULL_FASTAS (MW513625.1)	COMPLETED	0	800ms	22.3%	0.5%	20.2 MB	1.1 GB	20.2 MB	1.2 GB	686.4 KB	82.3 KB
171	PULL_FASTAS (OM172192.1)	COMPLETED	0	908ms	19.4%	0.5%	19.4 MB	1.1 GB	19.4 MB	1.2 GB	686.9 KB	82.5 KB
164	PULL_FASTAS (OM887956.1)	COMPLETED	0	1s	18.4%	0.5%	17.4 MB	1.1 GB	17.4 MB	1.2 GB	686.5 KB	82.9 KB
173	PULL_FASTAS (MW276211.1)	COMPLETED	0	833ms	19.8%	0.5%	19.9 MB	1.2 GB	19.9 MB	1.2 GB	686.8 KB	82.2 KB
165	PULL_FASTAS (MZ499493.1)	COMPLETED	0	802ms	20.4%	0.5%	19.4 MB	1.2 GB	19.4 MB	1.2 GB	686.3 KB	81.6 KB
176	PULL_FASTAS (MZ284096.1)	COMPLETED	0	1.1s	15.2%	0.5%	19.5 MB	1.2 GB	19.5 MB	1.2 GB	686.9 KB	83.4 KB
167	PULL_FASTAS (OL946990.1)	COMPLETED	0	1.1s	16.5%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.8 KB	83.2 KB
166	PULL_FASTAS (OK147613.1)	COMPLETED	0	747ms	26.3%	0.5%	19.6 MB	1.1 GB	19.6 MB	1.2 GB	686.2 KB	82.2 KB
178	PULL_FASTAS (ON272078.1)	COMPLETED	0	1s	17.7%	0.4%	16 MB	1 GB	16 MB	1.1 GB	686.1 KB	82.5 KB
168	PULL_FASTAS (OD985694.1)	COMPLETED	0	888ms	20.1%	0.5%	20.1 MB	1.2 GB	20.1 MB	1.2 GB	692.7 KB	53.2 KB
180	PULL_FASTAS (OM642824.1)	COMPLETED	0	768ms	18.4%	0.5%	19.2 MB	1.1 GB	19.2 MB	1.2 GB	686.7 KB	82.3 KB
169	PULL_FASTAS (OM245425.1)	COMPLETED	0	775ms	15.6%	0.5%	20.3 MB	1.2 GB	20.4 MB	1.2 GB	686.9 KB	82.4 KB
172	PULL_FASTAS (OK384102.1)	COMPLETED	0	909ms	17.8%	0.5%	17.4 MB	1 GB	17.4 MB	1 GB	686.8 KB	82.8 KB
175	PULL_FASTAS (OM565719.1)	COMPLETED	0	906ms	18.3%	0.5%	19.9 MB	1.1 GB	19.9 MB	1.2 GB	686.6 KB	82.6 KB
177	PULL_FASTAS (OL927912.1)	COMPLETED	0	921ms	17.1%	0.5%	18.3 MB	1.2 GB	18.3 MB	1.2 GB	687 KB	82.8 KB
174	PULL_FASTAS (OK426780.1)	COMPLETED	0	1s	15.1%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.4 KB	81.8 KB
179	PULL_FASTAS (OM159819.1)	COMPLETED	0	830ms	18.4%	0.5%	18.9 MB	1.1 GB	18.9 MB	1.2 GB	687 KB	82.6 KB
181	PULL_FASTAS (OM085040.1)	COMPLETED	0	864ms	19.9%	0.5%	19.4 MB	1.2 GB	19.4 MB	1.2 GB	687.1 KB	82.7 KB
182	PULL_FASTAS (OC995894.1)	COMPLETED	0	837ms	19.5%	0.4%	16.8 MB	1.1 GB	16.8 MB	1.2 GB	694 KB	53.1 KB
183	PULL_FASTAS (MW904658.1)	COMPLETED	0	816ms	19.1%	0.5%	19.5 MB	1.2 GB	19.5 MB	1.2 GB	686.5 KB	82.4 KB
184	PULL_FASTAS (OD920678.1)	COMPLETED	0	740ms	22.5%	0.5%	20.2 MB	1.1 GB	20.2 MB	1.2 GB	693.7 KB	53.1 KB
185	PULL_FASTAS (OM399728.1)	COMPLETED	0	801ms	22.1%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	686.7 KB	82.7 KB
187	PULL_FASTAS (MW406505.1)	COMPLETED	0	882ms	18.2%	0.5%	20 MB	1.1 GB	20 MB	1.2 GB	687 KB	83.1 KB
194	PULL_FASTAS (OM684413.1)	COMPLETED	0	882ms	26.0%	0.5%	18.9 MB	1.2 GB	18.9 MB	1.2 GB	687 KB	82.5 KB
186	PULL_FASTAS (MZ779970.1)	COMPLETED	0	998ms	18.9%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.8 KB	83.2 KB
195	PULL_FASTAS (OU804944.1)	COMPLETED	0	885ms	20.5%	0.5%	17.9 MB	1.1 GB	17.9 MB	1.2 GB	678 KB	50.4 KB
189	PULL_FASTAS (OA972616.1)	COMPLETED	0	869ms	20.2%	0.5%	19.6 MB	1.1 GB	19.6 MB	1.2 GB	692.5 KB	53 KB
188	PULL_FASTAS (MW905546.1)	COMPLETED	0	1s	18.2%	0.5%	20 MB	1.2 GB	20 MB	1.2 GB	686.7 KB	82.3 KB
190	PULL_FASTAS (OX072113.1)	COMPLETED	0	926ms	15.4%	0.4%	13.6 MB	1 GB	13.6 MB	1 GB	693.2 KB	53.5 KB
191	PULL_FASTAS (MZ189653.1)	COMPLETED	0	909ms	20.8%	0.5%	20.3 MB	1.2 GB	20.3 MB	1.2 GB	686.5 KB	82.5 KB
192	PULL_FASTAS (OM171470.1)	COMPLETED	0	1s	16.6%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	687.1 KB	83 KB
202	PULL_FASTAS (MZ015080.1)	COMPLETED	0	1s	19.2%	0.5%	19.1 MB	1.1 GB	19.1 MB	1.1 GB	686.8 KB	83 KB
193	PULL_FASTAS (OM189284.1)	COMPLETED	0	1.2s	17.9%	0.4%	16.5 MB	1 GB	16.5 MB	1 GB	687.1 KB	83.2 KB
196	PULL_FASTAS (OL987523.1)	COMPLETED	0	806ms	19.4%	0.5%	18.2 MB	1.1 GB	18.2 MB	1.2 GB	687.1 KB	82.3 KB
205	PULL_FASTAS (ON103748.1)	COMPLETED	0	986ms	16.1%	0.5%	19.7 MB	1.1 GB	19.7 MB	1.2 GB	686.6 KB	82.9 KB
198	PULL_FASTAS (ON281403.1)	COMPLETED	0	951ms	15.7%	0.5%	19.8 MB	1.2 GB	19.9 MB	1.2 GB	686.2 KB	82.6 KB
197	PULL_FASTAS (ON040580.1)	COMPLETED	0	931ms	15.7%	0.5%	19.2 MB	1.1 GB	19.2 MB	1.2 GB	686.6 KB	82.7 KB
199	PULL_FASTAS (OM477764.1)	COMPLETED	0	623ms	26.1%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	687 KB	82.2 KB
200	PULL_FASTAS (OL733058.1)	COMPLETED	0	929ms	14.7%	0.5%	19.7 MB	1.2 GB	19.7 MB	1.2 GB	686.7 KB	82.4 KB
201	PULL_FASTAS (OU860715.1)	COMPLETED	0	1.2s	17.6%	0.5%	19.7 MB	1.2 GB	19.7 MB	1.2 GB	694 KB	53.7 KB
1656	PULL_FASTAS (OL903687.1)	COMPLETED	0	1.2s	16.4%	0.5%	20.2 MB	1.1 GB	20.3 MB	1.2 GB	686.8 KB	84.1 KB
203	PULL_FASTAS (ON170951.1)	COMPLETED	0	1.1s	13.9%	0.4%	13.7 MB	1.1 GB	13.7 MB	1.2 GB	687 KB	82.6 KB
204	PULL_FASTAS (OL750338.1)	COMPLETED	0	1.1s	16.9%	0.5%	20.2 MB	1.1 GB	20.2 MB	1.1 GB	686.8 KB	83.4 KB
206	PULL_FASTAS (OL732749.1)	COMPLETED	0	1.1s	17.3%	0.5%	20.7 MB	1.2 GB	20.7 MB	1.2 GB	686.9 KB	83.2 KB
4934	PULL_FASTAS (OM486688.1)	COMPLETED	0	1.1s	14.8%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	686.8 KB	83.4 KB
207	PULL_FASTAS (OW471617.1)	COMPLETED	0	948ms	21.0%	0.4%	16.6 MB	1.1 GB	16.6 MB	1.2 GB	691.5 KB	53.4 KB
208	PULL_FASTAS (OL926846.1)	COMPLETED	0	992ms	26.4%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	687 KB	82.7 KB
211	PULL_FASTAS (OM673740.1)	COMPLETED	0	866ms	16.0%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.9 KB	82.3 KB
209	PULL_FASTAS (OL738128.1)	COMPLETED	0	1.2s	16.6%	0.4%	13.7 MB	1 GB	13.7 MB	1.1 GB	686.9 KB	83.4 KB
210	PULL_FASTAS (MZ566389.1)	COMPLETED	0	964ms	14.9%	0.5%	19.2 MB	1.2 GB	19.2 MB	1.2 GB	686.8 KB	83.1 KB
215	PULL_FASTAS (MZ280301.1)	COMPLETED	0	926ms	16.9%	0.5%	20 MB	1.2 GB	20 MB	1.2 GB	687 KB	83.3 KB
212	PULL_FASTAS (OW412390.1)	COMPLETED	0	1.2s	12.0%	0.5%	17.8 MB	1.1 GB	17.8 MB	1.1 GB	687.5 KB	52.2 KB
214	PULL_FASTAS (ON487592.1)	COMPLETED	0	1s	15.0%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.2 GB	686.5 KB	82.9 KB
213	PULL_FASTAS (OM768907.1)	COMPLETED	0	1.1s	14.6%	0.5%	20.3 MB	1.1 GB	20.3 MB	1.2 GB	686.7 KB	82.9 KB
216	PULL_FASTAS (MZ008991.1)	COMPLETED	0	1.3s	18.9%	0.5%	19.2 MB	1.1 GB	19.2 MB	1.2 GB	686.9 KB	83.8 KB
217	PULL_FASTAS (OM622905.1)	COMPLETED	0	1.2s	20.8%	0.5%	20.5 MB	1.1 GB	20.5 MB	1.2 GB	687 KB	83.1 KB
219	PULL_FASTAS (ON429924.1)	COMPLETED	0	973ms	17.8%	0.5%	19.6 MB	1.1 GB	19.6 MB	1.2 GB	686.7 KB	83 KB
218	PULL_FASTAS (OL926948.1)	COMPLETED	0	959ms	14.4%	0.5%	19.7 MB	1.1 GB	19.7 MB	1.2 GB	686.9 KB	82.9 KB
220	PULL_FASTAS (MZ353760.1)	COMPLETED	0	859ms	18.9%	0.4%	16.5 MB	1.1 GB	16.5 MB	1.2 GB	686.8 KB	82.4 KB
221	PULL_FASTAS (MW964658.1)	COMPLETED	0	759ms	20.2%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	686.8 KB	82.4 KB
222	PULL_FASTAS (ON579988.1)	COMPLETED	0	851ms	20.4%	0.5%	20.5 MB	1.1 GB	20.6 MB	1.2 GB	686.6 KB	83 KB
223	PULL_FASTAS (OL902679.1)	COMPLETED	0	917ms	18.0%	0.5%	19.2 MB	1.2 GB	19.2 MB	1.2 GB	686.8 KB	83.6 KB
224	PULL_FASTAS (OD901387.1)	COMPLETED	0	940ms	18.7%	0.5%	19 MB	1.2 GB	19 MB	1.2 GB	694 KB	53.3 KB
225	PULL_FASTAS (OX087398.1)	COMPLETED	0	757ms	23.1%	0.5%	19.7 MB	1.1 GB	19.7 MB	1.2 GB	693.4 KB	53.1 KB
226	PULL_FASTAS (OM095737.1)	COMPLETED	0	839ms	18.0%	0.5%	18 MB	1.2 GB	18 MB	1.2 GB	687 KB	82.8 KB
227	PULL_FASTAS (ON276573.1)	COMPLETED	0	906ms	15.5%	0.5%	19.1 MB	1.1 GB	19.1 MB	1.2 GB	686.6 KB	82.5 KB
229	PULL_FASTAS (ON266196.1)	COMPLETED	0	1.1s	14.5%	0.5%	20 MB	1.1 GB	20 MB	1.1 GB	686.1 KB	83 KB
228	PULL_FASTAS (MZ390575.1)	COMPLETED	0	1.2s	16.2%	0.5%	19.4 MB	1.1 GB	19.4 MB	1.2 GB	686.5 KB	83.5 KB
230	PULL_FASTAS (OD946588.1)	COMPLETED	0	1.1s	16.5%	0.5%	20.5 MB	1.1 GB	20.6 MB	1.1 GB	694 KB	54.1 KB
237	PULL_FASTAS (OD925983.1)	COMPLETED	0	963ms	18.2%	0.5%	20.1 MB	1.2 GB	20.2 MB	1.2 GB	693.9 KB	53.6 KB
231	PULL_FASTAS (OL883939.1)	COMPLETED	0	816ms	21.7%	0.5%	20.2 MB	1.1 GB	20.2 MB	1.1 GB	686.9 KB	82.5 KB
232	PULL_FASTAS (OD912260.1)	COMPLETED	0	839ms	21.4%	0.4%	16.2 MB	1 GB	16.2 MB	1 GB	694 KB	53.4 KB
233	PULL_FASTAS (OM189597.1)	COMPLETED	0	780ms	22.7%	0.5%	19.1 MB	1.1 GB	19.1 MB	1.1 GB	687 KB	82.8 KB
234	PULL_FASTAS (MZ211102.1)	COMPLETED	0	723ms	22.7%	0.4%	16.1 MB	1.2 GB	16.1 MB	1.2 GB	686.8 KB	82.6 KB
235	PULL_FASTAS (OD966731.1)	COMPLETED	0	1s	18.0%	0.5%	18.2 MB	1.1 GB	18.3 MB	1.2 GB	694 KB	53.6 KB
239	PULL_FASTAS (OM098424.1)	COMPLETED	0	928ms	17.1%	0.5%	20.3 MB	1.1 GB	20.3 MB	1.1 GB	686.6 KB	82 KB
236	PULL_FASTAS (OM342105.1)	COMPLETED	0	975ms	16.9%	0.5%	20 MB	1.1 GB	20 MB	1.2 GB	686.9 KB	82.9 KB
238	PULL_FASTAS (OM539520.1)	COMPLETED	0	973ms	20.1%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.9 KB	82.6 KB
241	PULL_FASTAS (MZ499412.1)	COMPLETED	0	1s	16.3%	0.5%	20 MB	1.1 GB	20 MB	1.2 GB	686.5 KB	82.3 KB
240	PULL_FASTAS (OL601676.1)	COMPLETED	0	1.1s	15.7%	0.5%	18.4 MB	1.1 GB	18.4 MB	1.1 GB	686.1 KB	81.9 KB
242	PULL_FASTAS (OL888725.1)	COMPLETED	0	717ms	21.7%	0.5%	19.2 MB	1.1 GB	19.2 MB	1.1 GB	687.1 KB	82.5 KB
243	PULL_FASTAS (OW102963.1)	COMPLETED	0	842ms	17.4%	0.4%	15.9 MB	1.1 GB	15.9 MB	1.2 GB	693.4 KB	53.2 KB
244	PULL_FASTAS (OU396411.1)	COMPLETED	0	895ms	19.7%	0.4%	15.8 MB	1.2 GB	15.8 MB	1.2 GB	675.7 KB	49.8 KB
245	PULL_FASTAS (OU794111.1)	COMPLETED	0	833ms	18.6%	0.5%	18 MB	1.1 GB	18 MB	1.2 GB	694.1 KB	53.3 KB
246	PULL_FASTAS (OM193126.1)	COMPLETED	0	750ms	18.9%	0.5%	20.4 MB	1.2 GB	20.4 MB	1.2 GB	686.5 KB	82.2 KB
247	PULL_FASTAS (OL955893.1)	COMPLETED	0	783ms	21.0%	0.5%	18.8 MB	1.2 GB	18.8 MB	1.2 GB	686.3 KB	82.2 KB
249	PULL_FASTAS (OL733605.1)	COMPLETED	0	928ms	25.0%	0.5%	18.6 MB	1.1 GB	18.6 MB	1.1 GB	686.8 KB	82.6 KB
248	PULL_FASTAS (ON297906.1)	COMPLETED	0	954ms	20.5%	0.5%	20 MB	1.2 GB	20 MB	1.2 GB	686.2 KB	82.7 KB
250	PULL_FASTAS (OD950252.1)	COMPLETED	0	767ms	20.5%	0.5%	19 MB	1.2 GB	19 MB	1.2 GB	694 KB	53.4 KB
251	PULL_FASTAS (OD959348.1)	COMPLETED	0	982ms	15.9%	0.4%	16.4 MB	1.1 GB	16.4 MB	1.2 GB	693.3 KB	53.1 KB
253	PULL_FASTAS (OM753620.1)	COMPLETED	0	877ms	21.6%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	686.9 KB	82.7 KB
252	PULL_FASTAS (OL806210.1)	COMPLETED	0	891ms	21.8%	0.5%	19.6 MB	1.2 GB	19.7 MB	1.2 GB	687.2 KB	83 KB
254	PULL_FASTAS (MZ086503.1)	COMPLETED	0	635ms	21.1%	0.5%	19.6 MB	1.1 GB	19.6 MB	1.2 GB	687 KB	82.5 KB
255	PULL_FASTAS (OL778700.1)	COMPLETED	0	828ms	19.8%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	686.8 KB	82.7 KB
256	PULL_FASTAS (OL922416.1)	COMPLETED	0	868ms	19.3%	0.5%	18.3 MB	1.2 GB	18.3 MB	1.2 GB	687 KB	82.8 KB
257	PULL_FASTAS (OM118605.1)	COMPLETED	0	969ms	19.9%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	687 KB	83 KB
264	PULL_FASTAS (OL730764.1)	COMPLETED	0	786ms	18.3%	0.5%	18.3 MB	1.1 GB	18.3 MB	1.2 GB	687 KB	82.7 KB
265	PULL_FASTAS (OM361747.1)	COMPLETED	0	703ms	20.3%	0.5%	18.7 MB	1.1 GB	18.7 MB	1.1 GB	686.7 KB	82.3 KB
259	PULL_FASTAS (OK548576.1)	COMPLETED	0	849ms	16.1%	0.5%	20.6 MB	1.1 GB	20.6 MB	1.2 GB	686.7 KB	82.1 KB
258	PULL_FASTAS (OX086095.1)	COMPLETED	0	945ms	16.3%	0.5%	19.1 MB	1.1 GB	19.1 MB	1.2 GB	693.7 KB	53.4 KB
260	PULL_FASTAS (OM661741.1)	COMPLETED	0	856ms	19.6%	0.5%	19.2 MB	1.2 GB	19.2 MB	1.2 GB	686.9 KB	82.3 KB
269	PULL_FASTAS (ON204329.1)	COMPLETED	0	717ms	21.4%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	686.1 KB	81.5 KB
261	PULL_FASTAS (OM141982.1)	COMPLETED	0	833ms	20.8%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	687.1 KB	82.8 KB
262	PULL_FASTAS (OL912357.1)	COMPLETED	0	837ms	20.5%	0.5%	19.1 MB	1.2 GB	19.1 MB	1.2 GB	687 KB	83 KB
263	PULL_FASTAS (OM904699.1)	COMPLETED	0	854ms	19.7%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	687 KB	83 KB
273	PULL_FASTAS (OU385644.1)	COMPLETED	0	737ms	18.9%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	693.3 KB	52.9 KB
266	PULL_FASTAS (MW964627.1)	COMPLETED	0	782ms	17.7%	0.5%	20.2 MB	1.1 GB	20.2 MB	1.2 GB	686.8 KB	82.5 KB
267	PULL_FASTAS (OM647680.1)	COMPLETED	0	949ms	17.8%	0.4%	14.1 MB	1 GB	14.1 MB	1.1 GB	686.9 KB	82.8 KB
268	PULL_FASTAS (MZ238825.1)	COMPLETED	0	925ms	20.7%	0.5%	20 MB	1.1 GB	20 MB	1.2 GB	686.8 KB	83.1 KB
270	PULL_FASTAS (OL708546.1)	COMPLETED	0	673ms	26.4%	0.4%	16.3 MB	1.1 GB	16.3 MB	1.1 GB	686.9 KB	82.3 KB
271	PULL_FASTAS (MW496056.1)	COMPLETED	0	726ms	22.7%	0.5%	19.8 MB	1.1 GB	19.8 MB	1.2 GB	686.6 KB	82.5 KB
280	PULL_FASTAS (OD980856.1)	COMPLETED	0	933ms	16.7%	0.4%	16.8 MB	1.1 GB	16.8 MB	1.2 GB	694.1 KB	53.6 KB
272	PULL_FASTAS (OD928119.1)	COMPLETED	0	1.1s	14.3%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	694.1 KB	53.9 KB
274	PULL_FASTAS (OL952168.1)	COMPLETED	0	784ms	17.9%	0.5%	20.4 MB	1.1 GB	20.4 MB	1.2 GB	687 KB	82.7 KB
282	PULL_FASTAS (MZ206878.1)	COMPLETED	0	776ms	16.9%	0.5%	19.8 MB	1.2 GB	19.9 MB	1.2 GB	686.4 KB	82 KB
275	PULL_FASTAS (OD937383.1)	COMPLETED	0	864ms	18.9%	0.5%	18.5 MB	1.1 GB	18.5 MB	1.2 GB	693.2 KB	53 KB
283	PULL_FASTAS (OX082261.1)	COMPLETED	0	725ms	20.8%	0.5%	19.9 MB	1.2 GB	20.1 MB	1.2 GB	693.2 KB	53 KB
285	PULL_FASTAS (OW510961.1)	COMPLETED	0	920ms	18.0%	0.5%	19.9 MB	1.2 GB	19.9 MB	1.2 GB	693.3 KB	52.6 KB
286	PULL_FASTAS (MZ779344.1)	COMPLETED	0	865ms	24.3%	0.4%	13.8 MB	1 GB	13.8 MB	1 GB	686.8 KB	82.5 KB
276	PULL_FASTAS (OU732118.1)	COMPLETED	0	906ms	17.3%	0.5%	19.5 MB	1.2 GB	19.5 MB	1.2 GB	693.8 KB	53.3 KB
278	PULL_FASTAS (OL920190.1)	COMPLETED	0	845ms	17.1%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	686.9 KB	82.7 KB
288	PULL_FASTAS (OM295780.1)	COMPLETED	0	878ms	19.0%	0.5%	19.7 MB	1.1 GB	19.7 MB	1.1 GB	686.6 KB	82.3 KB
277	PULL_FASTAS (OM506262.1)	COMPLETED	0	723ms	18.0%	0.5%	20 MB	1.1 GB	20.1 MB	1.1 GB	686.3 KB	82.2 KB
291	PULL_FASTAS (OL789818.1)	COMPLETED	0	705ms	20.3%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	687 KB	82.5 KB
279	PULL_FASTAS (OM351926.1)	COMPLETED	0	977ms	17.3%	0.4%	15.5 MB	1 GB	15.5 MB	1 GB	686.6 KB	82.5 KB
281	PULL_FASTAS (ON445264.1)	COMPLETED	0	1s	17.3%	0.4%	13.9 MB	1 GB	13.9 MB	1.1 GB	686.4 KB	82.6 KB
284	PULL_FASTAS (OM126481.1)	COMPLETED	0	786ms	23.2%	0.6%	20.8 MB	1.1 GB	20.9 MB	1.1 GB	686.8 KB	82.3 KB
287	PULL_FASTAS (OW092305.2)	COMPLETED	0	696ms	20.6%	0.1%	2.9 MB	5.6 MB	2.9 MB	5.6 MB	679.6 KB	50.3 KB
290	PULL_FASTAS (OU030029.1)	COMPLETED	0	928ms	16.3%	0.5%	20.1 MB	1.1 GB	20.2 MB	1.1 GB	693.9 KB	53.5 KB
289	PULL_FASTAS (OL820715.1)	COMPLETED	0	1s	15.9%	0.4%	16.6 MB	1.1 GB	16.6 MB	1.1 GB	686.8 KB	82.7 KB
298	PULL_FASTAS (OM407753.1)	COMPLETED	0	995ms	16.4%	0.4%	13.5 MB	1 GB	13.5 MB	1 GB	686.8 KB	82.5 KB
292	PULL_FASTAS (OU474920.1)	COMPLETED	0	759ms	17.6%	0.5%	20.1 MB	1.1 GB	20.1 MB	1.2 GB	693.9 KB	53.4 KB
293	PULL_FASTAS (OM354281.1)	COMPLETED	0	685ms	19.5%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	687 KB	82.8 KB
294	PULL_FASTAS (OM366858.1)	COMPLETED	0	729ms	20.2%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	686.7 KB	82.7 KB
302	PULL_FASTAS (MW276201.1)	COMPLETED	0	957ms	20.1%	0.5%	19.6 MB	1.2 GB	19.6 MB	1.2 GB	686.8 KB	82.1 KB
295	PULL_FASTAS (OM229484.1)	COMPLETED	0	821ms	17.1%	0.5%	19.2 MB	1.1 GB	19.2 MB	1.2 GB	687 KB	83.2 KB
297	PULL_FASTAS (OM258480.1)	COMPLETED	0	771ms	14.5%	0.5%	19.1 MB	1.1 GB	19.1 MB	1.2 GB	686.6 KB	82.6 KB
296	PULL_FASTAS (OL827576.1)	COMPLETED	0	924ms	15.1%	0.5%	20.1 MB	1.1 GB	20.1 MB	1.2 GB	687.3 KB	83 KB
299	PULL_FASTAS (OW476779.1)	COMPLETED	0	859ms	16.6%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	693.4 KB	52.9 KB
300	PULL_FASTAS (OV317975.1)	COMPLETED	0	788ms	18.1%	0.5%	20 MB	1.1 GB	20 MB	1.1 GB	690.4 KB	52.5 KB
301	PULL_FASTAS (MW864452.1)	COMPLETED	0	810ms	20.4%	0.5%	19.8 MB	1.1 GB	19.9 MB	1.2 GB	686.7 KB	82.4 KB
303	PULL_FASTAS (OU029372.1)	COMPLETED	0	757ms	22.6%	0.5%	19.9 MB	1.2 GB	20 MB	1.2 GB	691.3 KB	52.8 KB
304	PULL_FASTAS (MZ448885.1)	COMPLETED	0	826ms	20.2%	0.5%	20.2 MB	1.1 GB	20.2 MB	1.2 GB	686.1 KB	82 KB
306	PULL_FASTAS (OL928988.1)	COMPLETED	0	916ms	19.0%	0.5%	19.7 MB	1.1 GB	19.7 MB	1.2 GB	686.7 KB	82.7 KB
307	PULL_FASTAS (OA983989.1)	COMPLETED	0	816ms	14.9%	0.5%	20.2 MB	1.1 GB	20.2 MB	1.2 GB	694.2 KB	53.6 KB
305	PULL_FASTAS (OM446880.1)	COMPLETED	0	732ms	15.1%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.2 GB	687 KB	82.3 KB
308	PULL_FASTAS (OD995177.1)	COMPLETED	0	735ms	14.7%	0.5%	20.1 MB	1.1 GB	20.1 MB	1.2 GB	693.9 KB	53.7 KB
309	PULL_FASTAS (ON117704.1)	COMPLETED	0	739ms	16.6%	0.5%	18.8 MB	1.1 GB	18.8 MB	1.2 GB	686.4 KB	81.9 KB
310	PULL_FASTAS (MZ351747.1)	COMPLETED	0	753ms	19.6%	0.5%	18.6 MB	1.1 GB	18.6 MB	1.1 GB	686.3 KB	82.4 KB
316	PULL_FASTAS (ON447005.1)	COMPLETED	0	757ms	17.7%	0.5%	19.6 MB	1.2 GB	19.7 MB	1.2 GB	686.3 KB	82.6 KB
318	PULL_FASTAS (OM127086.1)	COMPLETED	0	1.2s	17.8%	0.4%	13.7 MB	1 GB	13.7 MB	1.1 GB	686.7 KB	83.2 KB
311	PULL_FASTAS (ON068951.1)	COMPLETED	0	859ms	17.8%	0.5%	18.7 MB	1.1 GB	18.8 MB	1.1 GB	687 KB	83.2 KB
312	PULL_FASTAS (MW850981.1)	COMPLETED	0	761ms	19.4%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	686.5 KB	82.7 KB
313	PULL_FASTAS (OL714836.1)	COMPLETED	0	715ms	17.1%	0.5%	19.2 MB	1.1 GB	19.2 MB	1.2 GB	686.8 KB	82.5 KB
320	PULL_FASTAS (ON561001.1)	COMPLETED	0	953ms	13.9%	0.5%	19.9 MB	1.2 GB	19.9 MB	1.2 GB	686.2 KB	82.3 KB
314	PULL_FASTAS (OM244226.1)	COMPLETED	0	847ms	17.0%	0.5%	19.9 MB	1.2 GB	19.9 MB	1.2 GB	686.6 KB	82.4 KB
324	PULL_FASTAS (OB987166.1)	COMPLETED	0	843ms	16.1%	0.5%	20 MB	1.1 GB	20.1 MB	1.2 GB	691.6 KB	52.9 KB
315	PULL_FASTAS (OU489482.1)	COMPLETED	0	919ms	15.0%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	693.6 KB	53.4 KB
317	PULL_FASTAS (OX068790.1)	COMPLETED	0	637ms	23.2%	0.5%	18.3 MB	1.2 GB	18.3 MB	1.2 GB	693.5 KB	53.1 KB
319	PULL_FASTAS (OD937179.1)	COMPLETED	0	748ms	25.7%	0.5%	18.1 MB	1.1 GB	18.1 MB	1.2 GB	694 KB	53.3 KB
321	PULL_FASTAS (MZ009650.1)	COMPLETED	0	709ms	18.2%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	687 KB	82.6 KB
330	PULL_FASTAS (OM687750.1)	COMPLETED	0	681ms	16.8%	0.5%	18.4 MB	1.1 GB	18.4 MB	1.2 GB	686.4 KB	82.2 KB
